Date,SPX,Qi
2018-02-07,2681.66,143.8749002
2018-02-08,2581,138.5594216
2018-02-09,2619.55,140.0240617
2018-02-12,2656,142.0769002
2018-02-13,2662.94,142.4434294
2018-02-14,2698.63,144.513715
2018-02-15,2731.2,146.5708828
2018-02-16,2732.22,146.9550168
2018-02-20,2716.26,145.7344888
2018-02-21,2701.33,144.9982149
2018-02-22,2703.96,145.4135255
2018-02-23,2747.3,147.8047427
2018-02-26,2779.6,150.0414404
2018-02-27,2744.28,148.09659
2018-02-28,2713.83,146.2595295
2018-03-01,2677.67,143.8988489
2018-03-02,2691.25,144.5312069
2018-03-05,2720.94,146.0403196
2018-03-06,2728.12,146.6292252
2018-03-07,2726.8,146.3903499
2018-03-08,2738.97,147.2870119
2018-03-09,2786.57,150.5590395
2018-03-12,2783.02,150.2014729
2018-03-13,2765.31,148.7723156
2018-03-14,2749.48,147.7596364
2018-03-15,2747.33,147.6469083
2018-03-16,2752.01,147.7248832
2018-03-19,2712.92,145.2374228
2018-03-20,2716.94,145.6923169
2018-03-21,2711.93,146.0174327
2018-03-22,2643.69,141.9942441
2018-03-23,2588.26,138.654285
2018-03-26,2658.55,142.5948274
2018-03-27,2612.62,139.9584502
2018-03-28,2605,139.2861823
2018-03-29,2640.87,141.3718479
2018-04-02,2581.88,137.9004614
2018-04-03,2614.45,139.9054768
2018-04-04,2644.69,141.4951124
2018-04-05,2662.84,142.400754
2018-04-06,2604.47,138.9353503
2018-04-09,2613.16,139.5110361
2018-04-10,2656.87,141.8776912
2018-04-11,2642.19,140.9230313
2018-04-12,2663.99,142.1610356
2018-04-13,2656.3,141.7808716
2018-04-16,2677.84,142.7753183
2018-04-17,2706.39,144.1285495
2018-04-18,2708.64,144.0121777
2018-04-19,2693.13,143.1833714
2018-04-20,2670.14,141.8456543
2018-04-23,2670.29,141.6564847
2018-04-24,2634.56,139.4248983
2018-04-25,2639.4,139.7147676
2018-04-26,2666.94,140.8687764
2018-04-27,2669.91,140.6834175
2018-04-30,2648.05,139.742775
2018-05-01,2654.8,139.8290509
2018-05-02,2635.67,138.943446
2018-05-03,2629.73,138.4363145
2018-05-04,2663.42,140.5570703
2018-05-07,2672.63,141.1597036
2018-05-08,2671.92,141.267858
2018-05-09,2697.79,142.5795089
2018-05-10,2723.07,144.0605289
2018-05-11,2727.72,144.6326532
2018-05-14,2730.13,145.0887859
2018-05-15,2711.45,143.8491843
2018-05-16,2722.46,144.5751386
2018-05-17,2720.13,144.4684064
2018-05-18,2712.97,144.1773098
2018-05-21,2733.01,145.2552498
2018-05-22,2724.44,144.890669
2018-05-23,2733.29,145.2159877
2018-05-24,2727.76,144.6598721
2018-05-25,2721.33,143.8874205
2018-05-29,2689.86,141.7188315
2018-05-30,2724.01,143.6708869
2018-05-31,2705.27,142.5451816
2018-06-01,2734.62,144.1539769
2018-06-04,2746.87,144.7999001
2018-06-05,2748.8,144.4981931
2018-06-06,2772.35,146.3227659
2018-06-07,2770.37,146.4975372
2018-06-08,2779.03,146.9541266
2018-06-11,2782,146.9950244
2018-06-12,2786.85,146.6980363
2018-06-13,2775.63,146.5791948
2018-06-14,2782.49,146.9603817
2018-06-15,2779.66,146.5259947
2018-06-18,2773.75,145.9800474
2018-06-19,2762.59,145.392131
2018-06-20,2767.32,145.7822554
2018-06-21,2749.76,144.5755672
2018-06-22,2754.88,145.2138321
2018-06-25,2717.07,143.2083993
2018-06-26,2723.06,143.442656
2018-06-27,2699.63,142.5332492
2018-06-28,2716.31,142.8132552
2018-06-29,2718.37,142.7037512
2018-07-02,2726.71,143.0599097
2018-07-03,2713.22,142.0523553
2018-07-05,2736.61,143.0212069
2018-07-06,2759.82,144.3367098
2018-07-09,2784.17,146.1616171
2018-07-10,2793.84,146.7629969
2018-07-11,2774.02,145.2638823
2018-07-12,2798.29,146.6845631
2018-07-13,2801.31,147.1617423
2018-07-16,2798.43,146.5006589
2018-07-17,2809.55,147.2415427
2018-07-18,2815.62,147.8261228
2018-07-19,2804.49,146.9237049
2018-07-20,2801.83,146.5440673
2018-07-23,2806.98,146.6662137
2018-07-24,2820.4,147.5755703
2018-07-25,2846.07,148.7199818
2018-07-26,2837.44,149.2569664
2018-07-27,2818.82,148.6425129
2018-07-30,2802.6,147.9144199
2018-07-31,2816.29,148.5477959
2018-08-01,2813.36,147.6095479
2018-08-02,2827.22,147.625494
2018-08-03,2840.35,148.5808405
2018-08-06,2850.4,148.8699841
2018-08-07,2858.45,149.6160175
2018-08-08,2857.7,149.4426538
2018-08-09,2853.58,149.0663465
2018-08-10,2833.28,147.9124085
2018-08-13,2821.93,147.3161931
2018-08-14,2839.96,148.144351
2018-08-15,2818.37,146.8915517
2018-08-16,2840.69,148.3901526
2018-08-17,2850.13,149.0568195
2018-08-20,2857.05,149.3853218
2018-08-21,2862.96,149.7400594
2018-08-22,2861.82,150.1226564
2018-08-23,2856.98,149.7128207
2018-08-24,2874.69,150.5923465
2018-08-27,2896.74,152.0716824
2018-08-28,2897.52,152.0766661
2018-08-29,2914.04,152.7909488
2018-08-30,2901.13,152.009018
2018-08-31,2901.52,152.0492377
2018-09-04,2896.72,151.5674066
2018-09-05,2888.6,151.5717674
2018-09-06,2878.05,151.0824948
2018-09-07,2871.68,150.7191723
2018-09-10,2877.13,151.077249
2018-09-11,2887.89,151.2497422
2018-09-12,2888.92,151.274494
2018-09-13,2904.18,152.5054716
2018-09-14,2904.98,152.4471359
2018-09-17,2888.8,151.8965514
2018-09-18,2904.31,153.0645137
2018-09-19,2907.95,153.7893633
2018-09-20,2930.75,155.0672313
2018-09-21,2929.67,155.2724875
2018-09-24,2919.37,154.8621262
2018-09-25,2915.56,154.6483185
2018-09-26,2905.97,154.3599345
2018-09-27,2914,154.864914
2018-09-28,2913.98,154.9002514
2018-10-01,2924.59,155.9704768
2018-10-02,2923.43,156.1556453
2018-10-03,2925.51,156.0120581
2018-10-04,2901.61,154.9013642
2018-10-05,2885.57,153.7691957
2018-10-08,2884.43,153.8543051
2018-10-09,2880.34,153.4753625
2018-10-10,2785.68,148.1129681
2018-10-11,2728.37,144.909466
2018-10-12,2767.13,147.1692465
2018-10-15,2750.79,146.5003142
2018-10-16,2809.92,149.4163419
2018-10-17,2809.21,149.1316484
2018-10-18,2768.78,146.9921229
2018-10-19,2767.78,146.9435857
2018-10-22,2755.88,146.1039634
2018-10-23,2740.69,145.0411808
2018-10-24,2656.1,139.5838799
2018-10-25,2705.57,142.4051056
2018-10-26,2658.69,140.4386184
2018-10-29,2641.25,139.6676055
2018-10-30,2682.63,142.1337161
2018-10-31,2711.74,143.3685424
2018-11-01,2740.37,144.8884856
2018-11-02,2723.06,143.7154564
2018-11-05,2738.31,144.7382402
2018-11-06,2755.45,146.0919678
2018-11-07,2813.89,148.960319
2018-11-08,2806.83,148.8428852
2018-11-09,2781.01,147.8025205
2018-11-12,2726.22,145.1081825
2018-11-13,2722.18,144.9171407
2018-11-14,2701.58,144.3198669
2018-11-15,2730.2,146.2511999
2018-11-16,2736.27,146.8151234
2018-11-19,2690.73,144.8318689
2018-11-20,2641.89,141.9194945
2018-11-21,2649.93,142.3773221
2018-11-23,2632.56,141.4755138
2018-11-26,2673.45,143.5668655
2018-11-27,2682.17,143.9708508
2018-11-28,2743.79,147.0867597
2018-11-29,2737.76,146.761534
2018-11-30,2760.17,148.1209973
2018-12-03,2790.37,149.5621649
2018-12-04,2700.06,144.2680863
2018-12-06,2695.95,144.0876609
2018-12-07,2633.08,140.5237437
2018-12-10,2637.72,140.5921772
2018-12-11,2636.78,140.2259274
2018-12-12,2651.07,140.9188113
2018-12-13,2650.54,140.9050767
2018-12-14,2599.95,138.0886468
2018-12-17,2545.94,135.6316645
2018-12-18,2546.16,135.7994786
2018-12-19,2506.96,133.9126093
2018-12-20,2467.42,131.8632003
2018-12-21,2416.62,128.9324107
2018-12-24,2351.1,125.5981626
2018-12-26,2467.7,132.0711775
2018-12-27,2488.83,133.0975662
2018-12-28,2485.74,133.0657539
2018-12-31,2506.85,134.2418424
2019-01-02,2510.03,134.6643647
2019-01-03,2447.89,131.0410179
2019-01-04,2531.94,135.6043793
2019-01-07,2549.69,136.3192697
2019-01-08,2574.41,137.3660681
2019-01-09,2584.96,138.0147864
2019-01-10,2596.64,138.8914777
2019-01-11,2596.26,138.4834588
2019-01-14,2582.61,138.1243486
2019-01-15,2610.3,139.2536825
2019-01-16,2616.1,140.0205534
2019-01-17,2635.96,141.1422595
2019-01-18,2670.71,143.0151738
2019-01-22,2632.9,140.6684594
2019-01-23,2638.7,141.7147615
2019-01-24,2642.33,141.7662209
2019-01-25,2664.76,142.9417262
2019-01-28,2643.85,141.2423218
2019-01-29,2640,141.3091277
2019-01-30,2681.05,143.2905722
2019-01-31,2704.1,144.6588725
2019-02-01,2706.53,144.5921735
2019-02-04,2724.87,145.5810376
2019-02-05,2737.7,146.3989661
2019-02-06,2731.61,146.4844019
2019-02-07,2706.05,144.9314106
2019-02-08,2707.88,144.9951738
2019-02-11,2709.8,145.3908115
2019-02-12,2744.73,147.6697019
2019-02-13,2753.03,148.2370592
2019-02-14,2745.73,147.9722056
2019-02-15,2775.6,150.0657765
2019-02-19,2779.76,150.3435128
2019-02-20,2784.7,150.4135339
2019-02-21,2774.88,149.3227262
2019-02-22,2792.67,150.0591376
2019-02-25,2796.11,150.4688324
2019-02-26,2793.9,150.299533
2019-02-27,2792.38,150.3092347
2019-02-28,2784.49,149.5001226
2019-03-01,2803.69,150.8158331
2019-03-04,2792.81,150.4273308
2019-03-05,2789.65,149.8684096
2019-03-06,2771.45,148.8410448
2019-03-07,2748.93,147.5637857
2019-03-08,2743.07,147.1912938
2019-03-11,2783.3,149.5160736
2019-03-12,2791.52,149.9748786
2019-03-13,2810.92,151.603696
2019-03-14,2808.48,151.843191
2019-03-15,2822.48,152.4431413
2019-03-18,2832.94,153.2374907
2019-03-19,2832.57,153.1115844
2019-03-20,2824.23,152.6758842
2019-03-21,2854.88,154.2964558
2019-03-22,2800.71,150.8622062
2019-03-25,2798.36,150.3517882
2019-03-26,2818.46,151.653099
2019-03-27,2805.37,150.7296093
2019-03-28,2815.44,151.4001746
2019-03-29,2834.4,152.4425328
2019-04-01,2867.19,154.5024962
2019-04-02,2867.24,154.1025328
2019-04-03,2873.4,154.386167
2019-04-04,2879.39,154.6108955
2019-04-05,2892.74,155.2695595
2019-04-08,2895.77,155.6982051
2019-04-09,2878.2,154.4909752
2019-04-10,2888.21,154.966135
2019-04-11,2888.32,154.9422169
2019-04-12,2907.41,155.7385147
2019-04-15,2905.58,155.7151404
2019-04-16,2907.06,156.3133674
2019-04-17,2900.45,155.5265944
2019-04-18,2905.03,155.8637971
2019-04-22,2907.97,155.7868068
2019-04-23,2933.68,157.4210357
